"<DATE>","<TIME>","<OPEN>","<HIGH>","<LOW>","<CLOSE>","<VOL>"
"20240807","142200",167400.0,168300.0,167400.0,168300.0,7809
"20240807","142300",168300.0,168500.0,168100.0,168500.0,3024
"20240807","142400",168500.0,169800.0,168400.0,169700.0,6692
"20240807","142500",169800.0,170500.0,169700.0,170400.0,8449
"20240807","142600",170500.0,170500.0,169500.0,170000.0,6326
"20240807","142700",169800.0,170000.0,168700.0,169400.0,5370
"20240807","142800",169200.0,169400.0,168800.0,168900.0,2569
"20240807","142900",168800.0,169300.0,168700.0,168900.0,1480
"20240807","143000",168900.0,169000.0,168600.0,168600.0,2115
"20240807","143100",168700.0,168700.0,168000.0,168000.0,2822
"20240807","143200",168000.0,168200.0,167500.0,167700.0,1472
"20240807","143300",167800.0,168800.0,167700.0,168100.0,2304
"20240807","143400",168300.0,168500.0,167600.0,167900.0,1914
"20240807","143500",167900.0,168200.0,167500.0,167500.0,1730
"20240807","143600",167400.0,168100.0,167100.0,167400.0,1631
"20240807","143700",167400.0,167400.0,166300.0,166300.0,4696
"20240807","143800",166300.0,166700.0,166100.0,166500.0,1961
"20240807","143900",166500.0,166800.0,166300.0,166700.0,1304
"20240807","144000",166700.0,166800.0,166200.0,166300.0,2359
"20240807","144100",166300.0,166700.0,166200.0,166500.0,1372
"20240807","144200",166300.0,167000.0,166100.0,166800.0,1587
"20240807","144300",166800.0,167200.0,166500.0,166800.0,1770
"20240807","144400",166800.0,167100.0,166800.0,167000.0,1301
"20240807","144500",167100.0,167500.0,167000.0,167300.0,1736
"20240807","144600",167300.0,167300.0,167000.0,167100.0,395
"20240807","144700",167200.0,167400.0,166700.0,166800.0,2136
"20240807","144800",166900.0,167400.0,166800.0,167300.0,604
"20240807","144900",167300.0,167400.0,166800.0,166800.0,1268
"20240807","145000",167100.0,167100.0,166700.0,166900.0,737
"20240807","145100",166800.0,166900.0,166700.0,166800.0,874
"20240807","145200",166700.0,166800.0,166600.0,166700.0,554
"20240807","145300",166700.0,167300.0,166600.0,167200.0,1454
"20240807","145400",167200.0,167400.0,167000.0,167400.0,1048
"20240807","145500",167400.0,167500.0,167100.0,167300.0,856
"20240807","145600",167300.0,167400.0,167100.0,167400.0,975
"20240807","145700",167400.0,167500.0,167200.0,167300.0,791
"20240807","145800",167400.0,167500.0,167000.0,167500.0,1563
"20240807","145900",167500.0,167800.0,167100.0,167700.0,939
"20240807","150000",167800.0,167800.0,167200.0,167500.0,857
"20240807","150100",167500.0,167700.0,167300.0,167300.0,679
"20240807","150200",167200.0,167300.0,166800.0,167000.0,1485
"20240807","150300",166900.0,167300.0,166700.0,167200.0,1389
"20240807","150400",167200.0,167400.0,166800.0,166800.0,773
"20240807","150500",167000.0,167100.0,166800.0,167000.0,627
"20240807","150600",167000.0,167300.0,167000.0,167200.0,788
"20240807","150700",167200.0,167400.0,167200.0,167400.0,791
"20240807","150800",167400.0,167700.0,166500.0,167700.0,3490
"20240807","150900",167600.0,168100.0,167300.0,168100.0,3001
"20240807","151000",168100.0,168100.0,167500.0,167900.0,1245
"20240807","151100",167800.0,167800.0,167400.0,167700.0,1262
"20240807","151200",167600.0,167800.0,167300.0,167600.0,749
