<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220209,100700,524759.4375000,540000.0000000,540000.0000000,540000.0000000,0
20220210,100100,534477.2500000,550000.0000000,565000.0000000,546000.0000000,251453
20220210,100200,534477.2500000,550000.0000000,565000.0000000,546000.0000000,251453
20220210,100300,534477.2500000,550000.0000000,565000.0000000,546000.0000000,251453
20220210,100400,534477.2500000,550000.0000000,565000.0000000,546000.0000000,251453
20220210,100500,534477.2500000,550000.0000000,565000.0000000,546000.0000000,251453
20220210,100600,534477.2500000,550000.0000000,565000.0000000,546000.0000000,251453
20220210,100700,534477.2500000,550000.0000000,565000.0000000,546000.0000000,251453
20220211,100100,496577.9375000,511000.0000000,543000.0000000,509000.0000000,623308
20220211,100200,496577.9375000,511000.0000000,543000.0000000,509000.0000000,623308
20220211,100300,496577.9375000,511000.0000000,543000.0000000,509000.0000000,623308
20220211,100400,496577.9375000,511000.0000000,543000.0000000,509000.0000000,623308
20220211,100500,496577.9375000,511000.0000000,543000.0000000,509000.0000000,623308
20220211,100600,496577.9375000,511000.0000000,543000.0000000,509000.0000000,623308
20220211,100700,496577.9375000,511000.0000000,543000.0000000,509000.0000000,623308
20220214,100100,495606.1875000,510000.0000000,513000.0000000,497000.0000000,217183
20220214,100200,495606.1875000,510000.0000000,513000.0000000,497000.0000000,217183
20220214,100300,495606.1875000,510000.0000000,513000.0000000,497000.0000000,217183
20220214,100400,495606.1875000,510000.0000000,513000.0000000,497000.0000000,217183
20220214,100500,495606.1875000,510000.0000000,513000.0000000,497000.0000000,217183
20220214,100600,495606.1875000,510000.0000000,513000.0000000,497000.0000000,217183
20220214,100700,495606.1875000,510000.0000000,513000.0000000,497000.0000000,217183
20220215,100100,498521.5000000,513000.0000000,529000.0000000,509000.0000000,181104
20220215,100200,498521.5000000,513000.0000000,529000.0000000,509000.0000000,181104
20220215,100300,498521.5000000,513000.0000000,529000.0000000,509000.0000000,181104
20220215,100400,498521.5000000,513000.0000000,529000.0000000,509000.0000000,181104
20220215,100500,498521.5000000,513000.0000000,529000.0000000,509000.0000000,181104
20220215,100600,498521.5000000,513000.0000000,529000.0000000,509000.0000000,181104
20220215,100700,498521.5000000,513000.0000000,529000.0000000,509000.0000000,181104
20220216,100100,478600.0625000,492500.0000000,497000.0000000,474500.0000000,538594
20220216,100200,478600.0625000,492500.0000000,497000.0000000,474500.0000000,538594
20220216,100300,478600.0625000,492500.0000000,497000.0000000,474500.0000000,538594
20220216,100400,478600.0625000,492500.0000000,497000.0000000,474500.0000000,538594
20220216,100500,478600.0625000,492500.0000000,497000.0000000,474500.0000000,538594
20220216,100600,478600.0625000,492500.0000000,497000.0000000,474500.0000000,538594
20220216,100700,478600.0625000,492500.0000000,497000.0000000,474500.0000000,538594
20220217,100100,486860.1562500,501000.0000000,512000.0000000,488000.0000000,265895
20220217,100200,486860.1562500,501000.0000000,512000.0000000,488000.0000000,265895
20220217,100300,486860.1562500,501000.0000000,512000.0000000,488000.0000000,265895
20220217,100400,486860.1562500,501000.0000000,512000.0000000,488000.0000000,265895
20220217,100500,486860.1562500,501000.0000000,512000.0000000,488000.0000000,265895
20220217,100600,486860.1562500,501000.0000000,512000.0000000,488000.0000000,265895
20220217,100700,486860.1562500,501000.0000000,512000.0000000,488000.0000000,265895
20220218,100100,478600.0625000,492500.0000000,497000.0000000,487000.0000000,242560
20220218,100200,478600.0625000,492500.0000000,497000.0000000,487000.0000000,242560
20220218,100300,478600.0625000,492500.0000000,497000.0000000,487000.0000000,242560
20220218,100400,478600.0625000,492500.0000000,497000.0000000,487000.0000000,242560
20220218,100500,478600.0625000,492500.0000000,497000.0000000,487000.0000000,242560
20220218,100600,478600.0625000,492500.0000000,497000.0000000,487000.0000000,242560
20220218,100700,478600.0625000,492500.0000000,497000.0000000,487000.0000000,242560
20220221,100100,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220221,100200,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220221,100300,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220221,100400,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220221,100500,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220221,100600,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220221,100700,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220222,100100,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220222,100200,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220222,100300,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220222,100400,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220222,100500,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220222,100600,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220222,100700,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220223,100100,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220223,100200,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220223,100300,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220223,100400,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220223,100500,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220223,100600,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220223,100700,478600.0625000,492500.0000000,492500.0000000,492500.0000000,0
20220224,100100,435841.9062500,448500.0000000,457000.0000000,443500.0000000,324246
20220224,100200,435841.9062500,448500.0000000,457000.0000000,443500.0000000,324246
20220224,100300,435841.9062500,448500.0000000,457000.0000000,443500.0000000,324246
20220224,100400,435841.9062500,448500.0000000,457000.0000000,443500.0000000,324246
20220224,100500,435841.9062500,448500.0000000,457000.0000000,443500.0000000,324246
20220224,100600,435841.9062500,448500.0000000,457000.0000000,443500.0000000,324246
20220224,100700,435841.9062500,448500.0000000,457000.0000000,443500.0000000,324246
20220225,100100,431468.9062500,444000.0000000,454000.0000000,442500.0000000,327605
20220225,100200,431468.9062500,444000.0000000,454000.0000000,442500.0000000,327605
20220225,100300,431468.9062500,444000.0000000,454000.0000000,442500.0000000,327605
20220225,100400,431468.9062500,444000.0000000,454000.0000000,442500.0000000,327605
20220225,100500,431468.9062500,444000.0000000,454000.0000000,442500.0000000,327605
20220225,100600,431468.9062500,444000.0000000,454000.0000000,442500.0000000,327605
20220225,100700,431468.9062500,444000.0000000,454000.0000000,442500.0000000,327605
20220228,100100,431468.9062500,444000.0000000,444000.0000000,444000.0000000,0
20220228,100200,431468.9062500,444000.0000000,444000.0000000,444000.0000000,0
20220228,100300,431468.9062500,444000.0000000,444000.0000000,444000.0000000,0
20220228,100400,431468.9062500,444000.0000000,444000.0000000,444000.0000000,0
20220228,100500,431468.9062500,444000.0000000,444000.0000000,444000.0000000,0
20220228,100600,431468.9062500,444000.0000000,444000.0000000,444000.0000000,0
20220228,100700,431468.9062500,444000.0000000,444000.0000000,444000.0000000,0
20220302,100100,439243.1250000,452000.0000000,458000.0000000,446000.0000000,206859
20220302,100200,439243.1250000,452000.0000000,458000.0000000,446000.0000000,206859
20220302,100300,439243.1250000,452000.0000000,458000.0000000,446000.0000000,206859
20220302,100400,439243.1250000,452000.0000000,458000.0000000,446000.0000000,206859
20220302,100500,439243.1250000,452000.0000000,458000.0000000,446000.0000000,206859
20220302,100600,439243.1250000,452000.0000000,458000.0000000,446000.0000000,206859
20220302,100700,439243.1250000,452000.0000000,458000.0000000,446000.0000000,206859
20220303,100100,446531.4375000,459500.0000000,460000.0000000,450500.0000000,125339
20220303,100200,446531.4375000,459500.0000000,460000.0000000,450500.0000000,125339
20220303,100300,446531.4375000,459500.0000000,460000.0000000,450500.0000000,125339
20220303,100400,446531.4375000,459500.0000000,460000.0000000,450500.0000000,125339
20220303,100500,446531.4375000,459500.0000000,460000.0000000,450500.0000000,125339
20220303,100600,446531.4375000,459500.0000000,460000.0000000,450500.0000000,125339
20220303,100700,446531.4375000,459500.0000000,460000.0000000,450500.0000000,125339
20220304,100100,446531.4375000,459500.0000000,459500.0000000,459500.0000000,0
20220304,100200,446531.4375000,459500.0000000,459500.0000000,459500.0000000,0
20220304,100300,446531.4375000,459500.0000000,459500.0000000,459500.0000000,0
20220304,100400,446531.4375000,459500.0000000,459500.0000000,459500.0000000,0
20220304,100500,446531.4375000,459500.0000000,459500.0000000,459500.0000000,0
20220304,100600,446531.4375000,459500.0000000,459500.0000000,459500.0000000,0
20220304,100700,446531.4375000,459500.0000000,459500.0000000,459500.0000000,0
20220307,100100,412519.2500000,424500.0000000,432000.0000000,423000.0000000,162273
20220307,100200,412519.2500000,424500.0000000,432000.0000000,423000.0000000,162273
20220307,100300,412519.2500000,424500.0000000,432000.0000000,423000.0000000,162273
20220307,100400,412519.2500000,424500.0000000,432000.0000000,423000.0000000,162273
20220307,100500,412519.2500000,424500.0000000,432000.0000000,423000.0000000,162273
20220307,100600,412519.2500000,424500.0000000,432000.0000000,423000.0000000,162273
20220307,100700,412519.2500000,424500.0000000,432000.0000000,423000.0000000,162273
20220308,100100,418349.9375000,430500.0000000,437000.0000000,417000.0000000,186265
20220308,100200,418349.9375000,430500.0000000,437000.0000000,417000.0000000,186265
20220308,100300,418349.9375000,430500.0000000,437000.0000000,417000.0000000,186265
