<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20140129,100200,34097.8242188,51300.0000000,52200.0000000,51100.0000000,355136
20140129,100300,34097.8242188,51300.0000000,52200.0000000,51100.0000000,355136
20140129,100400,34097.8242188,51300.0000000,52200.0000000,51100.0000000,355136
20140129,100500,34097.8242188,51300.0000000,52200.0000000,51100.0000000,355136
20140129,100600,34097.8242188,51300.0000000,52200.0000000,51100.0000000,355136
20140129,100700,34097.8242188,51300.0000000,52200.0000000,51100.0000000,355136
20140203,100100,33765.4843750,50800.0000000,50900.0000000,50000.0000000,322477
20140203,100200,33765.4843750,50800.0000000,50900.0000000,50000.0000000,322477
20140203,100300,33765.4843750,50800.0000000,50900.0000000,50000.0000000,322477
20140203,100400,33765.4843750,50800.0000000,50900.0000000,50000.0000000,322477
20140203,100500,33765.4843750,50800.0000000,50900.0000000,50000.0000000,322477
20140203,100600,33765.4843750,50800.0000000,50900.0000000,50000.0000000,322477
20140203,100700,33765.4843750,50800.0000000,50900.0000000,50000.0000000,322477
20140204,100100,33233.7500000,50000.0000000,50100.0000000,49150.0000000,338805
20140204,100200,33233.7500000,50000.0000000,50100.0000000,49150.0000000,338805
20140204,100300,33233.7500000,50000.0000000,50100.0000000,49150.0000000,338805
20140204,100400,33233.7500000,50000.0000000,50100.0000000,49150.0000000,338805
20140204,100500,33233.7500000,50000.0000000,50100.0000000,49150.0000000,338805
20140204,100600,33233.7500000,50000.0000000,50100.0000000,49150.0000000,338805
20140204,100700,33233.7500000,50000.0000000,50100.0000000,49150.0000000,338805
20140205,100100,33100.8164062,49800.0000000,50200.0000000,49500.0000000,254617
20140205,100200,33100.8164062,49800.0000000,50200.0000000,49500.0000000,254617
20140205,100300,33100.8164062,49800.0000000,50200.0000000,49500.0000000,254617
20140205,100400,33100.8164062,49800.0000000,50200.0000000,49500.0000000,254617
20140205,100500,33100.8164062,49800.0000000,50200.0000000,49500.0000000,254617
20140205,100600,33100.8164062,49800.0000000,50200.0000000,49500.0000000,254617
20140205,100700,33100.8164062,49800.0000000,50200.0000000,49500.0000000,254617
20140206,100100,33167.2812500,49900.0000000,50500.0000000,49550.0000000,220663
20140206,100200,33167.2812500,49900.0000000,50500.0000000,49550.0000000,220663
20140206,100300,33167.2812500,49900.0000000,50500.0000000,49550.0000000,220663
20140206,100400,33167.2812500,49900.0000000,50500.0000000,49550.0000000,220663
20140206,100500,33167.2812500,49900.0000000,50500.0000000,49550.0000000,220663
20140206,100600,33167.2812500,49900.0000000,50500.0000000,49550.0000000,220663
20140206,100700,33167.2812500,49900.0000000,50500.0000000,49550.0000000,220663
20140207,100100,31837.9296875,47900.0000000,49750.0000000,46800.0000000,978492
20140207,100200,31837.9296875,47900.0000000,49750.0000000,46800.0000000,978492
20140207,100300,31837.9296875,47900.0000000,49750.0000000,46800.0000000,978492
20140207,100400,31837.9296875,47900.0000000,49750.0000000,46800.0000000,978492
20140207,100500,31837.9296875,47900.0000000,49750.0000000,46800.0000000,978492
20140207,100600,31837.9296875,47900.0000000,49750.0000000,46800.0000000,978492
20140207,100700,31837.9296875,47900.0000000,49750.0000000,46800.0000000,978492
20140210,100100,32137.0292969,48350.0000000,48600.0000000,47300.0000000,461902
20140210,100200,32137.0292969,48350.0000000,48600.0000000,47300.0000000,461902
20140210,100300,32137.0292969,48350.0000000,48600.0000000,47300.0000000,461902
20140210,100400,32137.0292969,48350.0000000,48600.0000000,47300.0000000,461902
20140210,100500,32137.0292969,48350.0000000,48600.0000000,47300.0000000,461902
20140210,100600,32137.0292969,48350.0000000,48600.0000000,47300.0000000,461902
20140210,100700,32137.0292969,48350.0000000,48600.0000000,47300.0000000,461902
20140211,100100,32569.0742188,49000.0000000,49100.0000000,48050.0000000,408067
20140211,100200,32569.0742188,49000.0000000,49100.0000000,48050.0000000,408067
20140211,100300,32569.0742188,49000.0000000,49100.0000000,48050.0000000,408067
20140211,100400,32569.0742188,49000.0000000,49100.0000000,48050.0000000,408067
20140211,100500,32569.0742188,49000.0000000,49100.0000000,48050.0000000,408067
20140211,100600,32569.0742188,49000.0000000,49100.0000000,48050.0000000,408067
20140211,100700,32569.0742188,49000.0000000,49100.0000000,48050.0000000,408067
20140212,100100,32602.3027344,49050.0000000,49350.0000000,48850.0000000,168498
20140212,100200,32602.3027344,49050.0000000,49350.0000000,48850.0000000,168498
20140212,100300,32602.3027344,49050.0000000,49350.0000000,48850.0000000,168498
20140212,100400,32602.3027344,49050.0000000,49350.0000000,48850.0000000,168498
20140212,100500,32602.3027344,49050.0000000,49350.0000000,48850.0000000,168498
20140212,100600,32602.3027344,49050.0000000,49350.0000000,48850.0000000,168498
20140212,100700,32602.3027344,49050.0000000,49350.0000000,48850.0000000,168498
20140213,100100,32834.9453125,49400.0000000,49600.0000000,49000.0000000,212554
20140213,100200,32834.9453125,49400.0000000,49600.0000000,49000.0000000,212554
20140213,100300,32834.9453125,49400.0000000,49600.0000000,49000.0000000,212554
20140213,100400,32834.9453125,49400.0000000,49600.0000000,49000.0000000,212554
20140213,100500,32834.9453125,49400.0000000,49600.0000000,49000.0000000,212554
20140213,100600,32834.9453125,49400.0000000,49600.0000000,49000.0000000,212554
20140213,100700,32834.9453125,49400.0000000,49600.0000000,49000.0000000,212554
20140214,100100,32967.8789062,49600.0000000,49850.0000000,49250.0000000,167013
20140214,100200,32967.8789062,49600.0000000,49850.0000000,49250.0000000,167013
20140214,100300,32967.8789062,49600.0000000,49850.0000000,49250.0000000,167013
20140214,100400,32967.8789062,49600.0000000,49850.0000000,49250.0000000,167013
20140214,100500,32967.8789062,49600.0000000,49850.0000000,49250.0000000,167013
20140214,100600,32967.8789062,49600.0000000,49850.0000000,49250.0000000,167013
20140214,100700,32967.8789062,49600.0000000,49850.0000000,49250.0000000,167013
20140217,100100,33134.0468750,49850.0000000,49950.0000000,49200.0000000,141420
20140217,100200,33134.0468750,49850.0000000,49950.0000000,49200.0000000,141420
20140217,100300,33134.0468750,49850.0000000,49950.0000000,49200.0000000,141420
20140217,100400,33134.0468750,49850.0000000,49950.0000000,49200.0000000,141420
20140217,100500,33134.0468750,49850.0000000,49950.0000000,49200.0000000,141420
20140217,100600,33134.0468750,49850.0000000,49950.0000000,49200.0000000,141420
20140217,100700,33134.0468750,49850.0000000,49950.0000000,49200.0000000,141420
20140218,100100,33167.2812500,49900.0000000,50200.0000000,49750.0000000,160979
20140218,100200,33167.2812500,49900.0000000,50200.0000000,49750.0000000,160979
20140218,100300,33167.2812500,49900.0000000,50200.0000000,49750.0000000,160979
20140218,100400,33167.2812500,49900.0000000,50200.0000000,49750.0000000,160979
20140218,100500,33167.2812500,49900.0000000,50200.0000000,49750.0000000,160979
20140218,100600,33167.2812500,49900.0000000,50200.0000000,49750.0000000,160979
20140218,100700,33167.2812500,49900.0000000,50200.0000000,49750.0000000,160979
20140219,100100,33100.8164062,49800.0000000,49950.0000000,49100.0000000,135210
20140219,100200,33100.8164062,49800.0000000,49950.0000000,49100.0000000,135210
20140219,100300,33100.8164062,49800.0000000,49950.0000000,49100.0000000,135210
20140219,100400,33100.8164062,49800.0000000,49950.0000000,49100.0000000,135210
20140219,100500,33100.8164062,49800.0000000,49950.0000000,49100.0000000,135210
20140219,100600,33100.8164062,49800.0000000,49950.0000000,49100.0000000,135210
20140219,100700,33100.8164062,49800.0000000,49950.0000000,49100.0000000,135210
20140220,100100,33200.5117188,49950.0000000,50500.0000000,49300.0000000,214156
20140220,100200,33200.5117188,49950.0000000,50500.0000000,49300.0000000,214156
20140220,100300,33200.5117188,49950.0000000,50500.0000000,49300.0000000,214156
20140220,100400,33200.5117188,49950.0000000,50500.0000000,49300.0000000,214156
20140220,100500,33200.5117188,49950.0000000,50500.0000000,49300.0000000,214156
20140220,100600,33200.5117188,49950.0000000,50500.0000000,49300.0000000,214156
20140220,100700,33200.5117188,49950.0000000,50500.0000000,49300.0000000,214156
20140221,100100,33366.6835938,50200.0000000,50700.0000000,49800.0000000,107901
20140221,100200,33366.6835938,50200.0000000,50700.0000000,49800.0000000,107901
20140221,100300,33366.6835938,50200.0000000,50700.0000000,49800.0000000,107901
20140221,100400,33366.6835938,50200.0000000,50700.0000000,49800.0000000,107901
20140221,100500,33366.6835938,50200.0000000,50700.0000000,49800.0000000,107901
20140221,100600,33366.6835938,50200.0000000,50700.0000000,49800.0000000,107901
20140221,100700,33366.6835938,50200.0000000,50700.0000000,49800.0000000,107901
20140224,100100,33100.8164062,49800.0000000,50400.0000000,49300.0000000,183987
20140224,100200,33100.8164062,49800.0000000,50400.0000000,49300.0000000,183987
20140224,100300,33100.8164062,49800.0000000,50400.0000000,49300.0000000,183987
20140224,100400,33100.8164062,49800.0000000,50400.0000000,49300.0000000,183987
20140224,100500,33100.8164062,49800.0000000,50400.0000000,49300.0000000,183987
20140224,100600,33100.8164062,49800.0000000,50400.0000000,49300.0000000,183987
20140224,100700,33100.8164062,49800.0000000,50400.0000000,49300.0000000,183987
20140225,100100,33300.2187500,50100.0000000,50500.0000000,49850.0000000,171778
20140225,100200,33300.2187500,50100.0000000,50500.0000000,49850.0000000,171778
20140225,100300,33300.2187500,50100.0000000,50500.0000000,49850.0000000,171778
20140225,100400,33300.2187500,50100.0000000,50500.0000000,49850.0000000,171778
20140225,100500,33300.2187500,50100.0000000,50500.0000000,49850.0000000,171778
20140225,100600,33300.2187500,50100.0000000,50500.0000000,49850.0000000,171778
20140225,100700,33300.2187500,50100.0000000,50500.0000000,49850.0000000,171778
20140226,100100,33300.2187500,50100.0000000,50400.0000000,49600.0000000,162614
20140226,100200,33300.2187500,50100.0000000,50400.0000000,49600.0000000,162614
20140226,100300,33300.2187500,50100.0000000,50400.0000000,49600.0000000,162614
20140226,100400,33300.2187500,50100.0000000,50400.0000000,49600.0000000,162614
20140226,100500,33300.2187500,50100.0000000,50400.0000000,49600.0000000,162614
20140226,100600,33300.2187500,50100.0000000,50400.0000000,49600.0000000,162614
20140226,100700,33300.2187500,50100.0000000,50400.0000000,49600.0000000,162614
20140227,100100,32934.6484375,49550.0000000,50100.0000000,49350.0000000,209064
20140227,100200,32934.6484375,49550.0000000,50100.0000000,49350.0000000,209064
20140227,100300,32934.6484375,49550.0000000,50100.0000000,49350.0000000,209064
20140227,100400,32934.6484375,49550.0000000,50100.0000000,49350.0000000,209064
20140227,100500,32934.6484375,49550.0000000,50100.0000000,49350.0000000,209064
20140227,100600,32934.6484375,49550.0000000,50100.0000000,49350.0000000,209064
20140227,100700,32934.6484375,49550.0000000,50100.0000000,49350.0000000,209064
20140228,100100,32934.6484375,49550.0000000,50000.0000000,49250.0000000,228148
20140228,100200,32934.6484375,49550.0000000,50000.0000000,49250.0000000,228148
20140228,100300,32934.6484375,49550.0000000,50000.0000000,49250.0000000,228148
20140228,100400,32934.6484375,49550.0000000,50000.0000000,49250.0000000,228148
20140228,100500,32934.6484375,49550.0000000,50000.0000000,49250.0000000,228148
20140228,100600,32934.6484375,49550.0000000,50000.0000000,49250.0000000,228148
20140228,100700,32934.6484375,49550.0000000,50000.0000000,49250.0000000,228148
20140303,100100,32668.7734375,49150.0000000,49500.0000000,48300.0000000,321819
20140303,100200,32668.7734375,49150.0000000,49500.0000000,48300.0000000,321819
20140303,100300,32668.7734375,49150.0000000,49500.0000000,48300.0000000,321819
20140303,100400,32668.7734375,49150.0000000,49500.0000000,48300.0000000,321819
20140303,100500,32668.7734375,49150.0000000,49500.0000000,48300.0000000,321819
20140303,100600,32668.7734375,49150.0000000,49500.0000000,48300.0000000,321819
20140303,100700,32668.7734375,49150.0000000,49500.0000000,48300.0000000,321819
20140304,100100,32469.3769531,48850.0000000,49350.0000000,48700.0000000,111887
20140304,100200,32469.3769531,48850.0000000,49350.0000000,48700.0000000,111887
20140304,100300,32469.3769531,48850.0000000,49350.0000000,48700.0000000,111887
20140304,100400,32469.3769531,48850.0000000,49350.0000000,48700.0000000,111887
20140304,100500,32469.3769531,48850.0000000,49350.0000000,48700.0000000,111887
20140304,100600,32469.3769531,48850.0000000,49350.0000000,48700.0000000,111887
20140304,100700,32469.3769531,48850.0000000,49350.0000000,48700.0000000,111887
20140305,100100,32735.2421875,49250.0000000,50000.0000000,49000.0000000,201943
20140305,100200,32735.2421875,49250.0000000,50000.0000000,49000.0000000,201943
20140305,100300,32735.2421875,49250.0000000,50000.0000000,49000.0000000,201943
20140305,100400,32735.2421875,49250.0000000,50000.0000000,49000.0000000,201943
20140305,100500,32735.2421875,49250.0000000,50000.0000000,49000.0000000,201943
20140305,100600,32735.2421875,49250.0000000,50000.0000000,49000.0000000,201943
20140305,100700,32735.2421875,49250.0000000,50000.0000000,49000.0000000,201943
20140306,100100,32934.6484375,49550.0000000,49800.0000000,49100.0000000,112587
20140306,100200,32934.6484375,49550.0000000,49800.0000000,49100.0000000,112587
20140306,100300,32934.6484375,49550.0000000,49800.0000000,49100.0000000,112587
20140306,100400,32934.6484375,49550.0000000,49800.0000000,49100.0000000,112587
20140306,100500,32934.6484375,49550.0000000,49800.0000000,49100.0000000,112587
20140306,100600,32934.6484375,49550.0000000,49800.0000000,49100.0000000,112587
20140306,100700,32934.6484375,49550.0000000,49800.0000000,49100.0000000,112587
20140307,100100,33366.6835938,50200.0000000,50800.0000000,49450.0000000,322726
20140307,100200,33366.6835938,50200.0000000,50800.0000000,49450.0000000,322726
20140307,100300,33366.6835938,50200.0000000,50800.0000000,49450.0000000,322726
20140307,100400,33366.6835938,50200.0000000,50800.0000000,49450.0000000,322726
20140307,100500,33366.6835938,50200.0000000,50800.0000000,49450.0000000,322726
20140307,100600,33366.6835938,50200.0000000,50800.0000000,49450.0000000,322726
20140307,100700,33366.6835938,50200.0000000,50800.0000000,49450.0000000,322726
20140310,100100,33034.3515625,49700.0000000,50000.0000000,49250.0000000,168604
20140310,100200,33034.3515625,49700.0000000,50000.0000000,49250.0000000,168604
20140310,100300,33034.3515625,49700.0000000,50000.0000000,49250.0000000,168604
20140310,100400,33034.3515625,49700.0000000,50000.0000000,49250.0000000,168604
20140310,100500,33034.3515625,49700.0000000,50000.0000000,49250.0000000,168604
20140310,100600,33034.3515625,49700.0000000,50000.0000000,49250.0000000,168604
20140310,100700,33034.3515625,49700.0000000,50000.0000000,49250.0000000,168604
20140311,100100,32967.8789062,49600.0000000,49750.0000000,49100.0000000,105990
20140311,100200,32967.8789062,49600.0000000,49750.0000000,49100.0000000,105990
20140311,100300,32967.8789062,49600.0000000,49750.0000000,49100.0000000,105990
20140311,100400,32967.8789062,49600.0000000,49750.0000000,49100.0000000,105990
20140311,100500,32967.8789062,49600.0000000,49750.0000000,49100.0000000,105990
20140311,100600,32967.8789062,49600.0000000,49750.0000000,49100.0000000,105990
20140311,100700,32967.8789062,49600.0000000,49750.0000000,49100.0000000,105990
20140312,100100,33001.1171875,49650.0000000,49950.0000000,49150.0000000,242055
20140312,100200,33001.1171875,49650.0000000,49950.0000000,49150.0000000,242055
20140312,100300,33001.1171875,49650.0000000,49950.0000000,49150.0000000,242055
20140312,100400,33001.1171875,49650.0000000,49950.0000000,49150.0000000,242055
20140312,100500,33001.1171875,49650.0000000,49950.0000000,49150.0000000,242055
20140312,100600,33001.1171875,49650.0000000,49950.0000000,49150.0000000,242055
20140312,100700,33001.1171875,49650.0000000,49950.0000000,49150.0000000,242055
20140313,100100,32834.9453125,49400.0000000,50500.0000000,49400.0000000,245681
20140313,100200,32834.9453125,49400.0000000,50500.0000000,49400.0000000,245681
20140313,100300,32834.9453125,49400.0000000,50500.0000000,49400.0000000,245681
20140313,100400,32834.9453125,49400.0000000,50500.0000000,49400.0000000,245681
20140313,100500,32834.9453125,49400.0000000,50500.0000000,49400.0000000,245681
20140313,100600,32834.9453125,49400.0000000,50500.0000000,49400.0000000,245681
20140313,100700,32834.9453125,49400.0000000,50500.0000000,49400.0000000,245681
20140314,100100,33067.5781250,49750.0000000,49900.0000000,48850.0000000,155178
20140314,100200,33067.5781250,49750.0000000,49900.0000000,48850.0000000,155178
20140314,100300,33067.5781250,49750.0000000,49900.0000000,48850.0000000,155178
20140314,100400,33067.5781250,49750.0000000,49900.0000000,48850.0000000,155178
20140314,100500,33067.5781250,49750.0000000,49900.0000000,48850.0000000,155178
20140314,100600,33067.5781250,49750.0000000,49900.0000000,48850.0000000,155178
20140314,100700,33067.5781250,49750.0000000,49900.0000000,48850.0000000,155178
20140317,100100,33067.5781250,49750.0000000,50100.0000000,49450.0000000,92677
20140317,100200,33067.5781250,49750.0000000,50100.0000000,49450.0000000,92677
20140317,100300,33067.5781250,49750.0000000,50100.0000000,49450.0000000,92677
20140317,100400,33067.5781250,49750.0000000,50100.0000000,49450.0000000,92677
20140317,100500,33067.5781250,49750.0000000,50100.0000000,49450.0000000,92677
20140317,100600,33067.5781250,49750.0000000,50100.0000000,49450.0000000,92677
20140317,100700,33067.5781250,49750.0000000,50100.0000000,49450.0000000,92677
20140318,100100,33034.3515625,49700.0000000,50100.0000000,49550.0000000,113029
20140318,100200,33034.3515625,49700.0000000,50100.0000000,49550.0000000,113029
20140318,100300,33034.3515625,49700.0000000,50100.0000000,49550.0000000,113029
20140318,100400,33034.3515625,49700.0000000,50100.0000000,49550.0000000,113029
20140318,100500,33034.3515625,49700.0000000,50100.0000000,49550.0000000,113029
20140318,100600,33034.3515625,49700.0000000,50100.0000000,49550.0000000,113029
20140318,100700,33034.3515625,49700.0000000,50100.0000000,49550.0000000,113029
20140319,100100,32668.7734375,49150.0000000,49700.0000000,48950.0000000,226696
