DATE,TIME,OPEN,HIGH,LOW,CLOSE,VOL
20141013,100300,111413.6875000,127500.0000000,132500.0000000,125000.0000000,165882
20141013,100400,111413.6875000,127500.0000000,132500.0000000,125000.0000000,165882
20141013,100500,111413.6875000,127500.0000000,132500.0000000,125000.0000000,165882
20141013,100600,111413.6875000,127500.0000000,132500.0000000,125000.0000000,165882
20141013,100700,111413.6875000,127500.0000000,132500.0000000,125000.0000000,165882
20141014,100100,112724.4296875,129000.0000000,131000.0000000,127500.0000000,100864
20141014,100200,112724.4296875,129000.0000000,131000.0000000,127500.0000000,100864
20141014,100300,112724.4296875,129000.0000000,131000.0000000,127500.0000000,100864
20141014,100400,112724.4296875,129000.0000000,131000.0000000,127500.0000000,100864
20141014,100500,112724.4296875,129000.0000000,131000.0000000,127500.0000000,100864
20141014,100600,112724.4296875,129000.0000000,131000.0000000,127500.0000000,100864
20141014,100700,112724.4296875,129000.0000000,131000.0000000,127500.0000000,100864
20141015,100100,116219.7578125,133000.0000000,137500.0000000,132000.0000000,284770
20141015,100200,116219.7578125,133000.0000000,137500.0000000,132000.0000000,284770
20141015,100300,116219.7578125,133000.0000000,137500.0000000,132000.0000000,284770
20141015,100400,116219.7578125,133000.0000000,137500.0000000,132000.0000000,284770
20141015,100500,116219.7578125,133000.0000000,137500.0000000,132000.0000000,284770
20141015,100600,116219.7578125,133000.0000000,137500.0000000,132000.0000000,284770
20141015,100700,116219.7578125,133000.0000000,137500.0000000,132000.0000000,284770
20141016,100100,115782.8437500,132500.0000000,140500.0000000,131500.0000000,301452
20141016,100200,115782.8437500,132500.0000000,140500.0000000,131500.0000000,301452
20141016,100300,115782.8437500,132500.0000000,140500.0000000,131500.0000000,301452
20141016,100400,115782.8437500,132500.0000000,140500.0000000,131500.0000000,301452
20141016,100500,115782.8437500,132500.0000000,140500.0000000,131500.0000000,301452
20141016,100600,115782.8437500,132500.0000000,140500.0000000,131500.0000000,301452
20141016,100700,115782.8437500,132500.0000000,140500.0000000,131500.0000000,301452
20141017,100100,115782.8437500,132500.0000000,136000.0000000,131500.0000000,229787
20141017,100200,115782.8437500,132500.0000000,136000.0000000,131500.0000000,229787
20141017,100300,115782.8437500,132500.0000000,136000.0000000,131500.0000000,229787
20141017,100400,115782.8437500,132500.0000000,136000.0000000,131500.0000000,229787
20141017,100500,115782.8437500,132500.0000000,136000.0000000,131500.0000000,229787
20141017,100600,115782.8437500,132500.0000000,136000.0000000,131500.0000000,229787
20141017,100700,115782.8437500,132500.0000000,136000.0000000,131500.0000000,229787
20141020,100100,122336.5937500,140000.0000000,142000.0000000,134500.0000000,321439
20141020,100200,122336.5937500,140000.0000000,142000.0000000,134500.0000000,321439
20141020,100300,122336.5937500,140000.0000000,142000.0000000,134500.0000000,321439
20141020,100400,122336.5937500,140000.0000000,142000.0000000,134500.0000000,321439
20141020,100500,122336.5937500,140000.0000000,142000.0000000,134500.0000000,321439
20141020,100600,122336.5937500,140000.0000000,142000.0000000,134500.0000000,321439
20141020,100700,122336.5937500,140000.0000000,142000.0000000,134500.0000000,321439
20141021,100100,121462.7734375,139000.0000000,142500.0000000,136500.0000000,195635
20141021,100200,121462.7734375,139000.0000000,142500.0000000,136500.0000000,195635
20141021,100300,121462.7734375,139000.0000000,142500.0000000,136500.0000000,195635
20141021,100400,121462.7734375,139000.0000000,142500.0000000,136500.0000000,195635
20141021,100500,121462.7734375,139000.0000000,142500.0000000,136500.0000000,195635
20141021,100600,121462.7734375,139000.0000000,142500.0000000,136500.0000000,195635
20141021,100700,121462.7734375,139000.0000000,142500.0000000,136500.0000000,195635
20141022,100100,122773.4921875,140500.0000000,142000.0000000,137500.0000000,164259
20141022,100200,122773.4921875,140500.0000000,142000.0000000,137500.0000000,164259
20141022,100300,122773.4921875,140500.0000000,142000.0000000,137500.0000000,164259
20141022,100400,122773.4921875,140500.0000000,142000.0000000,137500.0000000,164259
20141022,100500,122773.4921875,140500.0000000,142000.0000000,137500.0000000,164259
20141022,100600,122773.4921875,140500.0000000,142000.0000000,137500.0000000,164259
20141022,100700,122773.4921875,140500.0000000,142000.0000000,137500.0000000,164259
20141023,100100,119715.1015625,137000.0000000,142000.0000000,136500.0000000,155179
20141023,100200,119715.1015625,137000.0000000,142000.0000000,136500.0000000,155179
20141023,100300,119715.1015625,137000.0000000,142000.0000000,136500.0000000,155179
20141023,100400,119715.1015625,137000.0000000,142000.0000000,136500.0000000,155179
20141023,100500,119715.1015625,137000.0000000,142000.0000000,136500.0000000,155179
20141023,100600,119715.1015625,137000.0000000,142000.0000000,136500.0000000,155179
20141023,100700,119715.1015625,137000.0000000,142000.0000000,136500.0000000,155179
20141024,100100,114472.0859375,131000.0000000,139500.0000000,129000.0000000,211770
20141024,100200,114472.0859375,131000.0000000,139500.0000000,129000.0000000,211770
20141024,100300,114472.0859375,131000.0000000,139500.0000000,129000.0000000,211770
20141024,100400,114472.0859375,131000.0000000,139500.0000000,129000.0000000,211770
20141024,100500,114472.0859375,131000.0000000,139500.0000000,129000.0000000,211770
20141024,100600,114472.0859375,131000.0000000,139500.0000000,129000.0000000,211770
20141024,100700,114472.0859375,131000.0000000,139500.0000000,129000.0000000,211770
20141027,100100,114035.1718750,130500.0000000,132500.0000000,128000.0000000,211290
20141027,100200,114035.1718750,130500.0000000,132500.0000000,128000.0000000,211290
20141027,100300,114035.1718750,130500.0000000,132500.0000000,128000.0000000,211290
20141027,100400,114035.1718750,130500.0000000,132500.0000000,128000.0000000,211290
20141027,100500,114035.1718750,130500.0000000,132500.0000000,128000.0000000,211290
20141027,100600,114035.1718750,130500.0000000,132500.0000000,128000.0000000,211290
20141027,100700,114035.1718750,130500.0000000,132500.0000000,128000.0000000,211290
20141028,100100,114909.0078125,131500.0000000,131500.0000000,127000.0000000,120091
20141028,100200,114909.0078125,131500.0000000,131500.0000000,127000.0000000,120091
20141028,100300,114909.0078125,131500.0000000,131500.0000000,127000.0000000,120091
20141028,100400,114909.0078125,131500.0000000,131500.0000000,127000.0000000,120091
20141028,100500,114909.0078125,131500.0000000,131500.0000000,127000.0000000,120091
20141028,100600,114909.0078125,131500.0000000,131500.0000000,127000.0000000,120091
20141028,100700,114909.0078125,131500.0000000,131500.0000000,127000.0000000,120091
20141029,100100,124084.2656250,142000.0000000,144500.0000000,130000.0000000,485210
20141029,100200,124084.2656250,142000.0000000,144500.0000000,130000.0000000,485210
20141029,100300,124084.2656250,142000.0000000,144500.0000000,130000.0000000,485210
20141029,100400,124084.2656250,142000.0000000,144500.0000000,130000.0000000,485210
20141029,100500,124084.2656250,142000.0000000,144500.0000000,130000.0000000,485210
20141029,100600,124084.2656250,142000.0000000,144500.0000000,130000.0000000,485210
20141029,100700,124084.2656250,142000.0000000,144500.0000000,130000.0000000,485210
20141030,100100,125394.9921875,143500.0000000,148000.0000000,139500.0000000,356472
20141030,100200,125394.9921875,143500.0000000,148000.0000000,139500.0000000,356472
20141030,100300,125394.9921875,143500.0000000,148000.0000000,139500.0000000,356472
20141030,100400,125394.9921875,143500.0000000,148000.0000000,139500.0000000,356472
20141030,100500,125394.9921875,143500.0000000,148000.0000000,139500.0000000,356472
20141030,100600,125394.9921875,143500.0000000,148000.0000000,139500.0000000,356472
20141030,100700,125394.9921875,143500.0000000,148000.0000000,139500.0000000,356472
20141031,100100,128453.4140625,147000.0000000,150000.0000000,142500.0000000,415433
20141031,100200,128453.4140625,147000.0000000,150000.0000000,142500.0000000,415433
20141031,100300,128453.4140625,147000.0000000,150000.0000000,142500.0000000,415433
20141031,100400,128453.4140625,147000.0000000,150000.0000000,142500.0000000,415433
20141031,100500,128453.4140625,147000.0000000,150000.0000000,142500.0000000,415433
20141031,100600,128453.4140625,147000.0000000,150000.0000000,142500.0000000,415433
20141031,100700,128453.4140625,147000.0000000,150000.0000000,142500.0000000,415433
20141103,100100,128453.4140625,147000.0000000,151000.0000000,146500.0000000,266648
20141103,100200,128453.4140625,147000.0000000,151000.0000000,146500.0000000,266648
20141103,100300,128453.4140625,147000.0000000,151000.0000000,146500.0000000,266648
20141103,100400,128453.4140625,147000.0000000,151000.0000000,146500.0000000,266648
20141103,100500,128453.4140625,147000.0000000,151000.0000000,146500.0000000,266648
20141103,100600,128453.4140625,147000.0000000,151000.0000000,146500.0000000,266648
20141103,100700,128453.4140625,147000.0000000,151000.0000000,146500.0000000,266648
20141104,100100,131511.8437500,150500.0000000,155500.0000000,149500.0000000,453781
20141104,100200,131511.8437500,150500.0000000,155500.0000000,149500.0000000,453781
20141104,100300,131511.8437500,150500.0000000,155500.0000000,149500.0000000,453781
20141104,100400,131511.8437500,150500.0000000,155500.0000000,149500.0000000,453781
20141104,100500,131511.8437500,150500.0000000,155500.0000000,149500.0000000,453781
20141104,100600,131511.8437500,150500.0000000,155500.0000000,149500.0000000,453781
20141104,100700,131511.8437500,150500.0000000,155500.0000000,149500.0000000,453781
20141105,100100,131948.7500000,151000.0000000,153000.0000000,148000.0000000,198917
20141105,100200,131948.7500000,151000.0000000,153000.0000000,148000.0000000,198917
20141105,100300,131948.7500000,151000.0000000,153000.0000000,148000.0000000,198917
20141105,100400,131948.7500000,151000.0000000,153000.0000000,148000.0000000,198917
20141105,100500,131948.7500000,151000.0000000,153000.0000000,148000.0000000,198917
20141105,100600,131948.7500000,151000.0000000,153000.0000000,148000.0000000,198917
20141105,100700,131948.7500000,151000.0000000,153000.0000000,148000.0000000,198917
20141106,100100,138939.4062500,159000.0000000,160000.0000000,148500.0000000,449450
20141106,100200,138939.4062500,159000.0000000,160000.0000000,148500.0000000,449450
20141106,100300,138939.4062500,159000.0000000,160000.0000000,148500.0000000,449450
20141106,100400,138939.4062500,159000.0000000,160000.0000000,148500.0000000,449450
20141106,100500,138939.4062500,159000.0000000,160000.0000000,148500.0000000,449450
20141106,100600,138939.4062500,159000.0000000,160000.0000000,148500.0000000,449450
20141106,100700,138939.4062500,159000.0000000,160000.0000000,148500.0000000,449450
20141107,100100,141123.9687500,161500.0000000,163000.0000000,157500.0000000,290555
20141107,100200,141123.9687500,161500.0000000,163000.0000000,157500.0000000,290555
20141107,100300,141123.9687500,161500.0000000,163000.0000000,157500.0000000,290555
20141107,100400,141123.9687500,161500.0000000,163000.0000000,157500.0000000,290555
20141107,100500,141123.9687500,161500.0000000,163000.0000000,157500.0000000,290555
20141107,100600,141123.9687500,161500.0000000,163000.0000000,157500.0000000,290555
20141107,100700,141123.9687500,161500.0000000,163000.0000000,157500.0000000,290555
20141110,100100,139813.2343750,160000.0000000,163000.0000000,157000.0000000,241767
20141110,100200,139813.2343750,160000.0000000,163000.0000000,157000.0000000,241767
20141110,100300,139813.2343750,160000.0000000,163000.0000000,157000.0000000,241767
20141110,100400,139813.2343750,160000.0000000,163000.0000000,157000.0000000,241767
20141110,100500,139813.2343750,160000.0000000,163000.0000000,157000.0000000,241767
20141110,100600,139813.2343750,160000.0000000,163000.0000000,157000.0000000,241767
20141110,100700,139813.2343750,160000.0000000,163000.0000000,157000.0000000,241767
20141111,100100,141997.8125000,162500.0000000,162500.0000000,160000.0000000,149769
20141111,100200,141997.8125000,162500.0000000,162500.0000000,160000.0000000,149769
20141111,100300,141997.8125000,162500.0000000,162500.0000000,160000.0000000,149769
20141111,100400,141997.8125000,162500.0000000,162500.0000000,160000.0000000,149769
20141111,100500,141997.8125000,162500.0000000,162500.0000000,160000.0000000,149769
20141111,100600,141997.8125000,162500.0000000,162500.0000000,160000.0000000,149769
20141111,100700,141997.8125000,162500.0000000,162500.0000000,160000.0000000,149769
20141112,100100,146803.9062500,168000.0000000,170000.0000000,161000.0000000,385039
20141112,100200,146803.9062500,168000.0000000,170000.0000000,161000.0000000,385039
20141112,100300,146803.9062500,168000.0000000,170000.0000000,161000.0000000,385039
20141112,100400,146803.9062500,168000.0000000,170000.0000000,161000.0000000,385039
20141112,100500,146803.9062500,168000.0000000,170000.0000000,161000.0000000,385039
20141112,100600,146803.9062500,168000.0000000,170000.0000000,161000.0000000,385039
20141112,100700,146803.9062500,168000.0000000,170000.0000000,161000.0000000,385039
20141113,100100,144619.3125000,165500.0000000,175000.0000000,163500.0000000,535271
20141113,100200,144619.3125000,165500.0000000,175000.0000000,163500.0000000,535271
20141113,100300,144619.3125000,165500.0000000,175000.0000000,163500.0000000,535271
20141113,100400,144619.3125000,165500.0000000,175000.0000000,163500.0000000,535271
20141113,100500,144619.3125000,165500.0000000,175000.0000000,163500.0000000,535271
20141113,100600,144619.3125000,165500.0000000,175000.0000000,163500.0000000,535271
20141113,100700,144619.3125000,165500.0000000,175000.0000000,163500.0000000,535271
20141114,100100,138065.5937500,158000.0000000,163000.0000000,155500.0000000,559497
20141114,100200,138065.5937500,158000.0000000,163000.0000000,155500.0000000,559497
20141114,100300,138065.5937500,158000.0000000,163000.0000000,155500.0000000,559497
20141114,100400,138065.5937500,158000.0000000,163000.0000000,155500.0000000,559497
20141114,100500,138065.5937500,158000.0000000,163000.0000000,155500.0000000,559497
20141114,100600,138065.5937500,158000.0000000,163000.0000000,155500.0000000,559497
20141114,100700,138065.5937500,158000.0000000,163000.0000000,155500.0000000,559497
20141117,100100,141123.9687500,161500.0000000,164000.0000000,156500.0000000,247406
20141117,100200,141123.9687500,161500.0000000,164000.0000000,156500.0000000,247406
20141117,100300,141123.9687500,161500.0000000,164000.0000000,156500.0000000,247406
20141117,100400,141123.9687500,161500.0000000,164000.0000000,156500.0000000,247406
20141117,100500,141123.9687500,161500.0000000,164000.0000000,156500.0000000,247406
20141117,100600,141123.9687500,161500.0000000,164000.0000000,156500.0000000,247406
20141117,100700,141123.9687500,161500.0000000,164000.0000000,156500.0000000,247406
20141118,100100,137628.6562500,157500.0000000,164500.0000000,156500.0000000,242704
20141118,100200,137628.6562500,157500.0000000,164500.0000000,156500.0000000,242704
20141118,100300,137628.6562500,157500.0000000,164500.0000000,156500.0000000,242704
20141118,100400,137628.6562500,157500.0000000,164500.0000000,156500.0000000,242704
20141118,100500,137628.6562500,157500.0000000,164500.0000000,156500.0000000,242704
20141118,100600,137628.6562500,157500.0000000,164500.0000000,156500.0000000,242704
20141118,100700,137628.6562500,157500.0000000,164500.0000000,156500.0000000,242704
20141119,100100,148988.4531250,170500.0000000,171000.0000000,159500.0000000,776477
20141119,100200,148988.4531250,170500.0000000,171000.0000000,159500.0000000,776477
20141119,100300,148988.4531250,170500.0000000,171000.0000000,159500.0000000,776477
20141119,100400,148988.4531250,170500.0000000,171000.0000000,159500.0000000,776477
20141119,100500,148988.4531250,170500.0000000,171000.0000000,159500.0000000,776477
20141119,100600,148988.4531250,170500.0000000,171000.0000000,159500.0000000,776477
20141119,100700,148988.4531250,170500.0000000,171000.0000000,159500.0000000,776477
20141120,100100,145930.0781250,167000.0000000,173000.0000000,164000.0000000,341970
20141120,100200,145930.0781250,167000.0000000,173000.0000000,164000.0000000,341970
20141120,100300,145930.0781250,167000.0000000,173000.0000000,164000.0000000,341970
20141120,100400,145930.0781250,167000.0000000,173000.0000000,164000.0000000,341970
20141120,100500,145930.0781250,167000.0000000,173000.0000000,164000.0000000,341970
20141120,100600,145930.0781250,167000.0000000,173000.0000000,164000.0000000,341970
20141120,100700,145930.0781250,167000.0000000,173000.0000000,164000.0000000,341970
20141121,100100,144619.3125000,165500.0000000,170000.0000000,165000.0000000,205975
20141121,100200,144619.3125000,165500.0000000,170000.0000000,165000.0000000,205975
20141121,100300,144619.3125000,165500.0000000,170000.0000000,165000.0000000,205975
20141121,100400,144619.3125000,165500.0000000,170000.0000000,165000.0000000,205975
20141121,100500,144619.3125000,165500.0000000,170000.0000000,165000.0000000,205975
20141121,100600,144619.3125000,165500.0000000,170000.0000000,165000.0000000,205975
20141121,100700,144619.3125000,165500.0000000,170000.0000000,165000.0000000,205975
20141124,100100,143308.5468750,164000.0000000,168500.0000000,163000.0000000,262686
20141124,100200,143308.5468750,164000.0000000,168500.0000000,163000.0000000,262686
20141124,100300,143308.5468750,164000.0000000,168500.0000000,163000.0000000,262686
20141124,100400,143308.5468750,164000.0000000,168500.0000000,163000.0000000,262686
20141124,100500,143308.5468750,164000.0000000,168500.0000000,163000.0000000,262686
20141124,100600,143308.5468750,164000.0000000,168500.0000000,163000.0000000,262686
20141124,100700,143308.5468750,164000.0000000,168500.0000000,163000.0000000,262686
20141125,100100,146366.9687500,167500.0000000,170500.0000000,163500.0000000,285269
20141125,100200,146366.9687500,167500.0000000,170500.0000000,163500.0000000,285269
20141125,100300,146366.9687500,167500.0000000,170500.0000000,163500.0000000,285269
20141125,100400,146366.9687500,167500.0000000,170500.0000000,163500.0000000,285269
20141125,100500,146366.9687500,167500.0000000,170500.0000000,163500.0000000,285269
20141125,100600,146366.9687500,167500.0000000,170500.0000000,163500.0000000,285269
20141125,100700,146366.9687500,167500.0000000,170500.0000000,163500.0000000,285269
20141126,100100,140687.0781250,161000.0000000,170000.0000000,160000.0000000,283941
20141126,100200,140687.0781250,161000.0000000,170000.0000000,160000.0000000,283941
20141126,100300,140687.0781250,161000.0000000,170000.0000000,160000.0000000,283941
20141126,100400,140687.0781250,161000.0000000,170000.0000000,160000.0000000,283941
20141126,100500,140687.0781250,161000.0000000,170000.0000000,160000.0000000,283941
20141126,100600,140687.0781250,161000.0000000,170000.0000000,160000.0000000,283941
20141126,100700,140687.0781250,161000.0000000,170000.0000000,160000.0000000,283941
20141127,100100,142871.6406250,163500.0000000,165500.0000000,157000.0000000,233029
20141127,100200,142871.6406250,163500.0000000,165500.0000000,157000.0000000,233029
20141127,100300,142871.6406250,163500.0000000,165500.0000000,157000.0000000,233029
20141127,100400,142871.6406250,163500.0000000,165500.0000000,157000.0000000,233029
20141127,100500,142871.6406250,163500.0000000,165500.0000000,157000.0000000,233029
20141127,100600,142871.6406250,163500.0000000,165500.0000000,157000.0000000,233029
20141127,100700,142871.6406250,163500.0000000,165500.0000000,157000.0000000,233029
20141128,100100,139376.3281250,159500.0000000,163500.0000000,159000.0000000,150579
20141128,100200,139376.3281250,159500.0000000,163500.0000000,159000.0000000,150579
20141128,100300,139376.3281250,159500.0000000,163500.0000000,159000.0000000,150579
20141128,100400,139376.3281250,159500.0000000,163500.0000000,159000.0000000,150579
20141128,100500,139376.3281250,159500.0000000,163500.0000000,159000.0000000,150579
20141128,100600,139376.3281250,159500.0000000,163500.0000000,159000.0000000,150579
20141128,100700,139376.3281250,159500.0000000,163500.0000000,159000.0000000,150579
20141201,100100,140250.1562500,160500.0000000,160500.0000000,155000.0000000,146722
20141201,100200,140250.1562500,160500.0000000,160500.0000000,155000.0000000,146722
20141201,100300,140250.1562500,160500.0000000,160500.0000000,155000.0000000,146722
20141201,100400,140250.1562500,160500.0000000,160500.0000000,155000.0000000,146722
20141201,100500,140250.1562500,160500.0000000,160500.0000000,155000.0000000,146722
20141201,100600,140250.1562500,160500.0000000,160500.0000000,155000.0000000,146722
20141201,100700,140250.1562500,160500.0000000,160500.0000000,155000.0000000,146722
20141202,100100,143308.5468750,164000.0000000,166500.0000000,159500.0000000,269121
20141202,100200,143308.5468750,164000.0000000,166500.0000000,159500.0000000,269121
20141202,100300,143308.5468750,164000.0000000,166500.0000000,159500.0000000,269121
20141202,100400,143308.5468750,164000.0000000,166500.0000000,159500.0000000,269121
20141202,100500,143308.5468750,164000.0000000,166500.0000000,159500.0000000,269121
20141202,100600,143308.5468750,164000.0000000,166500.0000000,159500.0000000,269121
20141202,100700,143308.5468750,164000.0000000,166500.0000000,159500.0000000,269121
20141203,100100,146803.9062500,168000.0000000,168000.0000000,165000.0000000,221774
20141203,100200,146803.9062500,168000.0000000,168000.0000000,165000.0000000,221774
20141203,100300,146803.9062500,168000.0000000,168000.0000000,165000.0000000,221774
20141203,100400,146803.9062500,168000.0000000,168000.0000000,165000.0000000,221774
20141203,100500,146803.9062500,168000.0000000,168000.0000000,165000.0000000,221774
20141203,100600,146803.9062500,168000.0000000,168000.0000000,165000.0000000,221774
20141203,100700,146803.9062500,168000.0000000,168000.0000000,165000.0000000,221774
20141204,100100,148988.4531250,170500.0000000,171500.0000000,167000.0000000,229779
20141204,100200,148988.4531250,170500.0000000,171500.0000000,167000.0000000,229779
20141204,100300,148988.4531250,170500.0000000,171500.0000000,167000.0000000,229779
20141204,100400,148988.4531250,170500.0000000,171500.0000000,167000.0000000,229779
20141204,100500,148988.4531250,170500.0000000,171500.0000000,167000.0000000,229779
20141204,100600,148988.4531250,170500.0000000,171500.0000000,167000.0000000,229779
20141204,100700,148988.4531250,170500.0000000,171500.0000000,167000.0000000,229779
20141205,100100,149862.3125000,171500.0000000,175500.0000000,169000.0000000,243271
20141205,100200,149862.3125000,171500.0000000,175500.0000000,169000.0000000,243271
20141205,100300,149862.3125000,171500.0000000,175500.0000000,169000.0000000,243271
20141205,100400,149862.3125000,171500.0000000,175500.0000000,169000.0000000,243271
20141205,100500,149862.3125000,171500.0000000,175500.0000000,169000.0000000,243271
20141205,100600,149862.3125000,171500.0000000,175500.0000000,169000.0000000,243271
20141205,100700,149862.3125000,171500.0000000,175500.0000000,169000.0000000,243271
20141208,100100,151609.9687500,173500.0000000,174500.0000000,171000.0000000,165029
20141208,100200,151609.9687500,173500.0000000,174500.0000000,171000.0000000,165029
20141208,100300,151609.9687500,173500.0000000,174500.0000000,171000.0000000,165029
20141208,100400,151609.9687500,173500.0000000,174500.0000000,171000.0000000,165029
20141208,100500,151609.9687500,173500.0000000,174500.0000000,171000.0000000,165029
20141208,100600,151609.9687500,173500.0000000,174500.0000000,171000.0000000,165029
20141208,100700,151609.9687500,173500.0000000,174500.0000000,171000.0000000,165029
20141209,100100,147677.7343750,169000.0000000,174500.0000000,169000.0000000,125031
20141209,100200,147677.7343750,169000.0000000,174500.0000000,169000.0000000,125031
20141209,100300,147677.7343750,169000.0000000,174500.0000000,169000.0000000,125031
20141209,100400,147677.7343750,169000.0000000,174500.0000000,169000.0000000,125031
20141209,100500,147677.7343750,169000.0000000,174500.0000000,169000.0000000,125031
20141209,100600,147677.7343750,169000.0000000,174500.0000000,169000.0000000,125031
20141209,100700,147677.7343750,169000.0000000,174500.0000000,169000.0000000,125031
20141210,100100,150736.1562500,172500.0000000,173000.0000000,167000.0000000,152514
20141210,100200,150736.1562500,172500.0000000,173000.0000000,167000.0000000,152514
20141210,100300,150736.1562500,172500.0000000,173000.0000000,167000.0000000,152514
20141210,100400,150736.1562500,172500.0000000,173000.0000000,167000.0000000,152514
20141210,100500,150736.1562500,172500.0000000,173000.0000000,167000.0000000,152514
20141210,100600,150736.1562500,172500.0000000,173000.0000000,167000.0000000,152514
20141210,100700,150736.1562500,172500.0000000,173000.0000000,167000.0000000,152514
20141211,100100,145493.1562500,166500.0000000,174000.0000000,166500.0000000,241194
20141211,100200,145493.1562500,166500.0000000,174000.0000000,166500.0000000,241194
20141211,100300,145493.1562500,166500.0000000,174000.0000000,166500.0000000,241194
20141211,100400,145493.1562500,166500.0000000,174000.0000000,166500.0000000,241194
20141211,100500,145493.1562500,166500.0000000,174000.0000000,166500.0000000,241194
20141211,100600,145493.1562500,166500.0000000,174000.0000000,166500.0000000,241194
20141211,100700,145493.1562500,166500.0000000,174000.0000000,166500.0000000,241194
20141212,100100,152483.8437500,174500.0000000,176000.0000000,164500.0000000,301915
20141212,100200,152483.8437500,174500.0000000,176000.0000000,164500.0000000,301915
20141212,100300,152483.8437500,174500.0000000,176000.0000000,164500.0000000,301915
20141212,100400,152483.8437500,174500.0000000,176000.0000000,164500.0000000,301915
20141212,100500,152483.8437500,174500.0000000,176000.0000000,164500.0000000,301915
20141212,100600,152483.8437500,174500.0000000,176000.0000000,164500.0000000,301915
20141212,100700,152483.8437500,174500.0000000,176000.0000000,164500.0000000,301915
20141215,100100,157289.8750000,180000.0000000,182000.0000000,174500.0000000,462124
20141215,100200,157289.8750000,180000.0000000,182000.0000000,174500.0000000,462124
20141215,100300,157289.8750000,180000.0000000,182000.0000000,174500.0000000,462124
20141215,100400,157289.8750000,180000.0000000,182000.0000000,174500.0000000,462124
20141215,100500,157289.8750000,180000.0000000,182000.0000000,174500.0000000,462124
20141215,100600,157289.8750000,180000.0000000,182000.0000000,174500.0000000,462124
20141215,100700,157289.8750000,180000.0000000,182000.0000000,174500.0000000,462124
20141216,100100,154231.4843750,176500.0000000,180500.0000000,175500.0000000,204959
20141216,100200,154231.4843750,176500.0000000,180500.0000000,175500.0000000,204959
20141216,100300,154231.4843750,176500.0000000,180500.0000000,175500.0000000,204959
20141216,100400,154231.4843750,176500.0000000,180500.0000000,175500.0000000,204959
20141216,100500,154231.4843750,176500.0000000,180500.0000000,175500.0000000,204959
20141216,100600,154231.4843750,176500.0000000,180500.0000000,175500.0000000,204959
20141216,100700,154231.4843750,176500.0000000,180500.0000000,175500.0000000,204959
20141217,100100,155542.2187500,178000.0000000,181000.0000000,175000.0000000,174103
20141217,100200,155542.2187500,178000.0000000,181000.0000000,175000.0000000,174103
20141217,100300,155542.2187500,178000.0000000,181000.0000000,175000.0000000,174103
20141217,100400,155542.2187500,178000.0000000,181000.0000000,175000.0000000,174103
20141217,100500,155542.2187500,178000.0000000,181000.0000000,175000.0000000,174103
20141217,100600,155542.2187500,178000.0000000,181000.0000000,175000.0000000,174103
20141217,100700,155542.2187500,178000.0000000,181000.0000000,175000.0000000,174103
20141218,100100,157289.8750000,180000.0000000,181000.0000000,177000.0000000,183470
20141218,100200,157289.8750000,180000.0000000,181000.0000000,177000.0000000,183470
20141218,100300,157289.8750000,180000.0000000,181000.0000000,177000.0000000,183470
20141218,100400,157289.8750000,180000.0000000,181000.0000000,177000.0000000,183470
20141218,100500,157289.8750000,180000.0000000,181000.0000000,177000.0000000,183470
20141218,100600,157289.8750000,180000.0000000,181000.0000000,177000.0000000,183470
20141218,100700,157289.8750000,180000.0000000,181000.0000000,177000.0000000,183470
20141219,100100,162532.8906250,186000.0000000,187500.0000000,179000.0000000,336844
20141219,100200,162532.8906250,186000.0000000,187500.0000000,179000.0000000,336844
20141219,100300,162532.8906250,186000.0000000,187500.0000000,179000.0000000,336844
20141219,100400,162532.8906250,186000.0000000,187500.0000000,179000.0000000,336844
20141219,100500,162532.8906250,186000.0000000,187500.0000000,179000.0000000,336844
20141219,100600,162532.8906250,186000.0000000,187500.0000000,179000.0000000,336844
20141219,100700,162532.8906250,186000.0000000,187500.0000000,179000.0000000,336844
20141222,100100,163843.6406250,187500.0000000,187500.0000000,184500.0000000,129351
20141222,100200,163843.6406250,187500.0000000,187500.0000000,184500.0000000,129351
20141222,100300,163843.6406250,187500.0000000,187500.0000000,184500.0000000,129351
20141222,100400,163843.6406250,187500.0000000,187500.0000000,184500.0000000,129351
20141222,100500,163843.6406250,187500.0000000,187500.0000000,184500.0000000,129351
20141222,100600,163843.6406250,187500.0000000,187500.0000000,184500.0000000,129351
20141222,100700,163843.6406250,187500.0000000,187500.0000000,184500.0000000,129351
20141223,100100,158600.6406250,181500.0000000,188500.0000000,179000.0000000,283498
20141223,100200,158600.6406250,181500.0000000,188500.0000000,179000.0000000,283498
20141223,100300,158600.6406250,181500.0000000,188500.0000000,179000.0000000,283498
20141223,100400,158600.6406250,181500.0000000,188500.0000000,179000.0000000,283498
20141223,100500,158600.6406250,181500.0000000,188500.0000000,179000.0000000,283498
20141223,100600,158600.6406250,181500.0000000,188500.0000000,179000.0000000,283498
20141223,100700,158600.6406250,181500.0000000,188500.0000000,179000.0000000,283498
20141224,100100,158600.6406250,181500.0000000,183000.0000000,178500.0000000,123948
20141224,100200,158600.6406250,181500.0000000,183000.0000000,178500.0000000,123948
20141224,100300,158600.6406250,181500.0000000,183000.0000000,178500.0000000,123948
20141224,100400,158600.6406250,181500.0000000,183000.0000000,178500.0000000,123948
20141224,100500,158600.6406250,181500.0000000,183000.0000000,178500.0000000,123948
