<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20220119,100200,35496.8125000,39850.0000000,40700.0000000,39200.0000000,278134
20220119,100300,35496.8125000,39850.0000000,40700.0000000,39200.0000000,278134
20220119,100400,35496.8125000,39850.0000000,40700.0000000,39200.0000000,278134
20220119,100500,35496.8125000,39850.0000000,40700.0000000,39200.0000000,278134
20220119,100600,35496.8125000,39850.0000000,40700.0000000,39200.0000000,278134
20220119,100700,35496.8125000,39850.0000000,40700.0000000,39200.0000000,278134
20220120,100100,35229.5859375,39550.0000000,40300.0000000,39350.0000000,148859
20220120,100200,35229.5859375,39550.0000000,40300.0000000,39350.0000000,148859
20220120,100300,35229.5859375,39550.0000000,40300.0000000,39350.0000000,148859
20220120,100400,35229.5859375,39550.0000000,40300.0000000,39350.0000000,148859
20220120,100500,35229.5859375,39550.0000000,40300.0000000,39350.0000000,148859
20220120,100600,35229.5859375,39550.0000000,40300.0000000,39350.0000000,148859
20220120,100700,35229.5859375,39550.0000000,40300.0000000,39350.0000000,148859
20220121,100100,34784.2031250,39050.0000000,39450.0000000,38850.0000000,180453
20220121,100200,34784.2031250,39050.0000000,39450.0000000,38850.0000000,180453
20220121,100300,34784.2031250,39050.0000000,39450.0000000,38850.0000000,180453
20220121,100400,34784.2031250,39050.0000000,39450.0000000,38850.0000000,180453
20220121,100500,34784.2031250,39050.0000000,39450.0000000,38850.0000000,180453
20220121,100600,34784.2031250,39050.0000000,39450.0000000,38850.0000000,180453
20220121,100700,34784.2031250,39050.0000000,39450.0000000,38850.0000000,180453
20220124,100100,34427.8984375,38650.0000000,39500.0000000,38600.0000000,174630
20220124,100200,34427.8984375,38650.0000000,39500.0000000,38600.0000000,174630
20220124,100300,34427.8984375,38650.0000000,39500.0000000,38600.0000000,174630
20220124,100400,34427.8984375,38650.0000000,39500.0000000,38600.0000000,174630
20220124,100500,34427.8984375,38650.0000000,39500.0000000,38600.0000000,174630
20220124,100600,34427.8984375,38650.0000000,39500.0000000,38600.0000000,174630
20220124,100700,34427.8984375,38650.0000000,39500.0000000,38600.0000000,174630
20220125,100100,33759.8281250,37900.0000000,38700.0000000,37600.0000000,231614
20220125,100200,33759.8281250,37900.0000000,38700.0000000,37600.0000000,231614
20220125,100300,33759.8281250,37900.0000000,38700.0000000,37600.0000000,231614
20220125,100400,33759.8281250,37900.0000000,38700.0000000,37600.0000000,231614
20220125,100500,33759.8281250,37900.0000000,38700.0000000,37600.0000000,231614
20220125,100600,33759.8281250,37900.0000000,38700.0000000,37600.0000000,231614
20220125,100700,33759.8281250,37900.0000000,38700.0000000,37600.0000000,231614
20220126,100100,33759.8281250,37900.0000000,37900.0000000,37900.0000000,0
20220126,100200,33759.8281250,37900.0000000,37900.0000000,37900.0000000,0
20220126,100300,33759.8281250,37900.0000000,37900.0000000,37900.0000000,0
20220126,100400,33759.8281250,37900.0000000,37900.0000000,37900.0000000,0
20220126,100500,33759.8281250,37900.0000000,37900.0000000,37900.0000000,0
20220126,100600,33759.8281250,37900.0000000,37900.0000000,37900.0000000,0
20220126,100700,33759.8281250,37900.0000000,37900.0000000,37900.0000000,0
20220127,100100,33002.6796875,37050.0000000,38550.0000000,37050.0000000,228115
20220127,100200,33002.6796875,37050.0000000,38550.0000000,37050.0000000,228115
20220127,100300,33002.6796875,37050.0000000,38550.0000000,37050.0000000,228115
20220127,100400,33002.6796875,37050.0000000,38550.0000000,37050.0000000,228115
20220127,100500,33002.6796875,37050.0000000,38550.0000000,37050.0000000,228115
20220127,100600,33002.6796875,37050.0000000,38550.0000000,37050.0000000,228115
20220127,100700,33002.6796875,37050.0000000,38550.0000000,37050.0000000,228115
20220128,100100,34160.6718750,38350.0000000,38400.0000000,37000.0000000,177058
20220128,100200,34160.6718750,38350.0000000,38400.0000000,37000.0000000,177058
20220128,100300,34160.6718750,38350.0000000,38400.0000000,37000.0000000,177058
20220128,100400,34160.6718750,38350.0000000,38400.0000000,37000.0000000,177058
20220128,100500,34160.6718750,38350.0000000,38400.0000000,37000.0000000,177058
20220128,100600,34160.6718750,38350.0000000,38400.0000000,37000.0000000,177058
20220128,100700,34160.6718750,38350.0000000,38400.0000000,37000.0000000,177058
20220203,100100,35051.4296875,39350.0000000,39750.0000000,38700.0000000,194576
20220203,100200,35051.4296875,39350.0000000,39750.0000000,38700.0000000,194576
20220203,100300,35051.4296875,39350.0000000,39750.0000000,38700.0000000,194576
20220203,100400,35051.4296875,39350.0000000,39750.0000000,38700.0000000,194576
20220203,100500,35051.4296875,39350.0000000,39750.0000000,38700.0000000,194576
20220203,100600,35051.4296875,39350.0000000,39750.0000000,38700.0000000,194576
20220203,100700,35051.4296875,39350.0000000,39750.0000000,38700.0000000,194576
20220204,100100,35585.8867188,39950.0000000,40150.0000000,39500.0000000,147872
20220204,100200,35585.8867188,39950.0000000,40150.0000000,39500.0000000,147872
20220204,100300,35585.8867188,39950.0000000,40150.0000000,39500.0000000,147872
20220204,100400,35585.8867188,39950.0000000,40150.0000000,39500.0000000,147872
20220204,100500,35585.8867188,39950.0000000,40150.0000000,39500.0000000,147872
20220204,100600,35585.8867188,39950.0000000,40150.0000000,39500.0000000,147872
20220204,100700,35585.8867188,39950.0000000,40150.0000000,39500.0000000,147872
20220207,100100,35585.8867188,39950.0000000,40100.0000000,39400.0000000,152386
20220207,100200,35585.8867188,39950.0000000,40100.0000000,39400.0000000,152386
20220207,100300,35585.8867188,39950.0000000,40100.0000000,39400.0000000,152386
20220207,100400,35585.8867188,39950.0000000,40100.0000000,39400.0000000,152386
20220207,100500,35585.8867188,39950.0000000,40100.0000000,39400.0000000,152386
20220207,100600,35585.8867188,39950.0000000,40100.0000000,39400.0000000,152386
20220207,100700,35585.8867188,39950.0000000,40100.0000000,39400.0000000,152386
20220208,100100,35585.8867188,39950.0000000,39950.0000000,39950.0000000,0
20220208,100200,35585.8867188,39950.0000000,39950.0000000,39950.0000000,0
20220208,100300,35585.8867188,39950.0000000,39950.0000000,39950.0000000,0
20220208,100400,35585.8867188,39950.0000000,39950.0000000,39950.0000000,0
